bthres = 0.500000, simil measure = short
teta online, teta agglo, Num hyperboxes online, Num hyperbox final, Training time, Testing error0.050000, 0.500000, 106.000000, 34.000000, 0.406206, 0.116000
0.050000, 0.600000, 106.000000, 34.000000, 0.379863, 0.116000
0.050000, 0.700000, 106.000000, 34.000000, 0.592599, 0.116000
0.050000, 0.800000, 106.000000, 34.000000, 0.381336, 0.116000
0.050000, 0.900000, 106.000000, 34.000000, 0.421577, 0.116000
0.100000, 0.500000, 53.000000, 23.000000, 0.211294, 0.118000
0.100000, 0.600000, 53.000000, 23.000000, 0.271249, 0.118000
0.100000, 0.700000, 53.000000, 23.000000, 0.250339, 0.118000
0.100000, 0.800000, 53.000000, 23.000000, 0.224824, 0.118000
0.100000, 0.900000, 53.000000, 23.000000, 0.261382, 0.118000
0.150000, 0.500000, 33.000000, 15.000000, 0.086982, 0.155000
0.150000, 0.600000, 33.000000, 15.000000, 0.078205, 0.155000
0.150000, 0.700000, 33.000000, 15.000000, 0.095115, 0.155000
0.150000, 0.800000, 33.000000, 15.000000, 0.092336, 0.155000
0.150000, 0.900000, 33.000000, 15.000000, 0.111585, 0.155000
0.200000, 0.500000, 23.000000, 15.000000, 0.085132, 0.137000
0.200000, 0.600000, 23.000000, 15.000000, 0.068944, 0.137000
0.200000, 0.700000, 23.000000, 14.000000, 0.079211, 0.136000
0.200000, 0.800000, 23.000000, 14.000000, 0.088740, 0.136000
0.200000, 0.900000, 23.000000, 14.000000, 0.082608, 0.136000
0.250000, 0.500000, 17.000000, 14.000000, 0.070816, 0.164000
0.250000, 0.600000, 17.000000, 13.000000, 0.049673, 0.157000
0.250000, 0.700000, 17.000000, 13.000000, 0.052969, 0.157000
0.250000, 0.800000, 17.000000, 13.000000, 0.066629, 0.157000
0.250000, 0.900000, 17.000000, 13.000000, 0.052864, 0.157000
